customer_id,region,usage_type,date,raw_hardness_ppm,treated_hardness_ppm,daily_usage_liters,system_uptime_percent,days_since_maintenance,reduction_percent,performance_status,risk_flag,cluster,cluster_label
1030,Mumbai,Industrial,2023-10-24,582,128,1128,90.95132584683294,31,78.00687285223368,Excellent,False,0,Low Performance
1018,Mumbai,Agriculture,2023-10-25,422,216,1085,92.11009398922668,75,48.81516587677725,Average,True,1,Efficient High Usage
1060,Nashik,Industrial,2023-10-26,431,259,1655,91.76899921109673,71,39.90719257540603,Poor,True,1,Efficient High Usage
1053,Mumbai,Industrial,2023-10-27,473,125,489,98.03762286104632,66,73.57293868921776,Excellent,True,2,Maintenance Risk
1038,Pune,Agriculture,2023-10-28,409,223,809,92.95093682577598,70,45.47677261613692,Average,True,1,Efficient High Usage
1090,Mumbai,Industrial,2023-10-29,453,243,670,92.01970693717064,41,46.35761589403973,Average,False,2,Maintenance Risk
1073,Pune,Agriculture,2023-10-30,451,124,1571,91.160638680875,63,72.50554323725056,Excellent,True,1,Efficient High Usage
1089,Pune,Residential,2023-10-31,547,153,853,97.2643506745673,32,72.0292504570384,Excellent,False,0,Low Performance
1018,Mumbai,Residential,2023-11-01,559,255,245,98.42584905999747,20,54.38282647584973,Average,False,2,Maintenance Risk
1038,Nashik,Residential,2023-11-02,413,172,1511,97.79863703795677,57,58.35351089588377,Average,False,1,Efficient High Usage
1066,Mumbai,Residential,2023-11-03,577,219,884,95.10319867197086,50,62.045060658578855,Excellent,False,2,Maintenance Risk
1044,Pune,Industrial,2023-11-04,452,155,1372,87.06042618953012,80,65.7079646017699,Excellent,True,1,Efficient High Usage
1012,Pune,Agriculture,2023-11-05,421,164,625,89.15304954238019,25,61.04513064133017,Excellent,True,2,Maintenance Risk
1091,Mumbai,Agriculture,2023-11-06,429,192,1585,85.69094595522967,12,55.24475524475524,Average,True,0,Low Performance
1057,Nashik,Agriculture,2023-11-07,590,185,112,98.96236112485172,71,68.64406779661016,Excellent,True,2,Maintenance Risk
1019,Nashik,Residential,2023-11-08,659,179,1002,94.91197794536366,39,72.83763277693474,Excellent,False,0,Low Performance
1091,Pune,Residential,2023-11-09,604,268,483,96.19544326469862,17,55.62913907284768,Average,False,2,Maintenance Risk
1071,Pune,Agriculture,2023-11-10,458,207,655,89.67357609373343,45,54.80349344978166,Average,True,2,Maintenance Risk
1060,Nashik,Residential,2023-11-11,663,278,986,97.68480283416014,11,58.06938159879337,Average,False,0,Low Performance
1038,Mumbai,Agriculture,2023-11-12,411,217,1522,88.89404925562718,70,47.201946472019465,Average,True,1,Efficient High Usage
1000,Pune,Agriculture,2023-11-13,518,298,118,85.02465635668675,23,42.47104247104247,Average,True,2,Maintenance Risk
1002,Pune,Agriculture,2023-11-14,689,256,674,90.6462244378104,70,62.84470246734397,Excellent,True,2,Maintenance Risk
1076,Nashik,Agriculture,2023-11-15,647,182,1614,93.5614222143861,38,71.87017001545595,Excellent,False,0,Low Performance
1091,Mumbai,Agriculture,2023-11-16,526,246,850,92.18057286948284,2,53.2319391634981,Average,False,0,Low Performance
1061,Nashik,Agriculture,2023-11-17,474,293,1103,97.93114213864897,86,38.18565400843882,Poor,True,1,Efficient High Usage
1062,Mumbai,Agriculture,2023-11-18,603,268,518,86.5810792893425,84,55.55555555555556,Average,True,1,Efficient High Usage
1024,Mumbai,Residential,2023-11-19,448,272,1460,93.30735160950589,89,39.285714285714285,Poor,True,1,Efficient High Usage
1055,Mumbai,Agriculture,2023-11-20,478,114,518,92.69469024731362,79,76.15062761506276,Excellent,True,2,Maintenance Risk
1032,Pune,Agriculture,2023-11-21,640,230,1735,89.22089473258245,72,64.0625,Excellent,True,1,Efficient High Usage
1037,Nashik,Residential,2023-11-22,553,238,1798,97.33342168865516,37,56.9620253164557,Average,False,0,Low Performance
1005,Nashik,Residential,2023-11-23,673,280,221,96.2927298382331,49,58.39524517087668,Average,False,2,Maintenance Risk
1057,Mumbai,Residential,2023-11-24,495,273,531,95.99288780997746,52,44.84848484848485,Average,False,2,Maintenance Risk
1043,Pune,Agriculture,2023-11-25,613,129,143,98.14288717404334,33,78.95595432300163,Excellent,False,2,Maintenance Risk
1044,Pune,Industrial,2023-11-26,693,156,1995,95.84176900932282,22,77.48917748917748,Excellent,False,0,Low Performance
1031,Nashik,Industrial,2023-11-27,608,245,1440,88.47761937572089,5,59.70394736842105,Average,True,0,Low Performance
1044,Pune,Residential,2023-06-01,487,278,480,95.58344067474536,18,42.91581108829568,Average,False,2,Maintenance Risk
1060,Pune,Industrial,2023-06-02,663,227,244,89.61554220084766,38,65.76168929110105,Excellent,True,2,Maintenance Risk
1046,Mumbai,Residential,2023-06-03,556,147,1450,88.63261975521206,37,73.56115107913669,Excellent,True,0,Low Performance
1020,Pune,Agriculture,2023-06-04,555,293,462,86.09505389349441,64,47.207207207207205,Average,True,2,Maintenance Risk
1079,Mumbai,Industrial,2023-06-05,538,235,1173,96.16042870521515,10,56.31970260223048,Average,False,0,Low Performance
1084,Nashik,Agriculture,2023-06-06,520,121,1188,95.66501442924717,79,76.73076923076924,Excellent,True,1,Efficient High Usage
1074,Pune,Industrial,2023-06-07,464,105,454,88.5174921651114,42,77.37068965517241,Excellent,True,2,Maintenance Risk
1035,Nashik,Agriculture,2023-06-08,506,284,899,96.24068525086234,48,43.87351778656127,Average,False,2,Maintenance Risk
1098,Nashik,Industrial,2023-06-09,546,203,1287,98.7676132464033,44,62.82051282051282,Excellent,False,0,Low Performance
1018,Pune,Agriculture,2023-06-10,536,135,1264,86.62043436237369,82,74.81343283582089,Excellent,True,1,Efficient High Usage
1019,Pune,Agriculture,2023-06-11,561,178,925,88.48954957580162,87,68.27094474153299,Excellent,True,1,Efficient High Usage
1056,Nashik,Industrial,2023-06-12,499,215,1251,96.25391191130971,16,56.91382765531062,Average,False,0,Low Performance
1017,Pune,Agriculture,2023-06-13,540,156,497,89.11760010260618,54,71.11111111111111,Excellent,True,2,Maintenance Risk
1046,Mumbai,Agriculture,2023-06-14,482,148,979,94.36995961425576,35,69.29460580912863,Excellent,False,0,Low Performance
1048,Mumbai,Agriculture,2023-06-15,576,272,562,86.21746336695571,28,52.77777777777778,Average,True,2,Maintenance Risk
1013,Pune,Industrial,2023-06-16,597,181,1874,91.78303718655307,2,69.68174204355108,Excellent,False,0,Low Performance
1014,Nashik,Industrial,2023-06-17,511,165,1959,96.08637132989428,13,67.71037181996086,Excellent,False,0,Low Performance
1030,Pune,Agriculture,2023-06-18,455,176,907,95.29770914564878,41,61.31868131868132,Excellent,False,2,Maintenance Risk
1000,Pune,Agriculture,2023-06-19,578,144,286,97.2260815101371,80,75.08650519031141,Excellent,True,2,Maintenance Risk
1053,Nashik,Industrial,2023-06-20,585,178,1843,98.16178189904753,59,69.57264957264957,Excellent,False,0,Low Performance
1002,Nashik,Industrial,2023-06-21,617,119,831,96.59775251888138,69,80.71312803889789,Excellent,True,2,Maintenance Risk
1015,Mumbai,Agriculture,2023-06-22,616,291,1313,95.07381614408388,53,52.75974025974026,Average,False,1,Efficient High Usage
1086,Nashik,Agriculture,2023-06-23,519,222,1511,85.47583737724047,45,57.22543352601156,Average,True,1,Efficient High Usage
1056,Mumbai,Agriculture,2023-06-24,574,166,528,93.02450010114164,20,71.0801393728223,Excellent,False,2,Maintenance Risk
1074,Nashik,Residential,2023-06-25,422,182,957,85.56546587372279,24,56.87203791469194,Average,True,2,Maintenance Risk
1011,Pune,Industrial,2023-06-26,612,102,1407,97.12101725674034,61,83.33333333333334,Excellent,True,0,Low Performance
1073,Mumbai,Residential,2023-06-27,634,281,1987,89.81086786689936,58,55.678233438485805,Average,True,1,Efficient High Usage
1095,Mumbai,Industrial,2023-06-28,412,163,336,93.43644061176882,27,60.43689320388349,Excellent,False,2,Maintenance Risk
1015,Mumbai,Industrial,2023-06-29,500,139,1317,89.19167960978353,26,72.2,Excellent,True,0,Low Performance
1071,Pune,Industrial,2023-06-30,423,158,1410,96.7375021657044,7,62.64775413711584,Excellent,False,0,Low Performance
1075,Pune,Industrial,2023-07-01,410,282,870,98.29753789962854,42,31.21951219512195,Poor,False,2,Maintenance Risk
1023,Pune,Industrial,2023-07-02,672,161,857,90.97963741319596,47,76.04166666666666,Excellent,False,2,Maintenance Risk
1027,Pune,Industrial,2023-07-03,680,231,235,97.94383590266484,53,66.02941176470588,Excellent,False,2,Maintenance Risk
1007,Pune,Industrial,2023-07-04,493,159,891,89.00612511184498,59,67.74847870182555,Excellent,True,1,Efficient High Usage
1091,Mumbai,Residential,2023-07-05,600,215,1906,93.01991384613284,38,64.16666666666667,Excellent,False,0,Low Performance
1035,Pune,Agriculture,2023-07-06,420,174,270,97.88142144758056,69,58.57142857142858,Average,True,2,Maintenance Risk
1089,Mumbai,Agriculture,2023-07-07,610,221,258,89.88822013923685,87,63.77049180327868,Excellent,True,2,Maintenance Risk
1007,Pune,Residential,2023-07-08,539,206,300,99.31063397617127,53,61.78107606679036,Excellent,False,2,Maintenance Risk
1057,Nashik,Residential,2023-07-09,692,195,1610,86.82819252672076,15,71.82080924855492,Excellent,True,0,Low Performance
1059,Mumbai,Residential,2023-07-10,697,190,1680,85.2741260458526,26,72.7403156384505,Excellent,True,0,Low Performance
1049,Nashik,Residential,2023-07-11,500,257,1061,98.56203028867286,48,48.6,Average,False,0,Low Performance
1027,Mumbai,Industrial,2023-07-12,427,229,1899,86.02972999221808,19,46.37002341920375,Average,True,0,Low Performance
1091,Nashik,Agriculture,2023-07-13,440,161,682,99.87833793921236,9,63.40909090909091,Excellent,False,0,Low Performance
1040,Pune,Industrial,2023-07-14,545,148,1627,99.2709529296866,64,72.8440366972477,Excellent,True,1,Efficient High Usage
1099,Pune,Agriculture,2023-07-15,655,236,975,87.0553136505448,54,63.96946564885496,Excellent,True,1,Efficient High Usage
1063,Pune,Agriculture,2023-07-16,626,191,470,93.06376938538848,51,69.4888178913738,Excellent,False,2,Maintenance Risk
1026,Mumbai,Residential,2023-07-17,635,258,202,87.77380446200716,39,59.37007874015748,Average,True,2,Maintenance Risk
1062,Nashik,Industrial,2023-07-18,412,223,1101,91.4223275954518,4,45.87378640776699,Average,False,0,Low Performance
1016,Pune,Residential,2023-07-19,609,160,1248,85.9213769388975,3,73.72742200328408,Excellent,True,0,Low Performance
1072,Nashik,Industrial,2023-07-20,628,147,1436,88.35886881694884,64,76.59235668789809,Excellent,True,1,Efficient High Usage
1032,Nashik,Agriculture,2023-07-21,499,252,1075,90.4490919459835,29,49.49899799599199,Average,False,0,Low Performance
1083,Pune,Residential,2023-07-22,430,263,897,91.57971250369084,11,38.83720930232558,Poor,False,0,Low Performance
1076,Pune,Residential,2023-07-23,415,235,1581,99.6624438731334,58,43.373493975903614,Average,False,1,Efficient High Usage
1091,Nashik,Agriculture,2023-07-24,536,157,1353,97.11798468525971,75,70.7089552238806,Excellent,True,1,Efficient High Usage
1028,Pune,Agriculture,2023-07-25,565,200,757,96.0611491646792,27,64.60176991150442,Excellent,False,2,Maintenance Risk
1012,Pune,Agriculture,2023-07-26,499,211,981,93.05561972112962,21,57.71543086172345,Average,False,0,Low Performance
1045,Pune,Residential,2023-07-27,508,272,1320,97.59996640906516,39,46.45669291338583,Average,False,0,Low Performance
1034,Mumbai,Industrial,2023-07-28,572,161,832,90.08984253483568,46,71.85314685314685,Excellent,False,2,Maintenance Risk
1005,Nashik,Residential,2023-07-29,636,138,522,95.63348669159974,66,78.30188679245283,Excellent,True,2,Maintenance Risk
1081,Nashik,Industrial,2023-07-30,561,157,671,99.90675963067258,36,72.01426024955437,Excellent,False,2,Maintenance Risk
1068,Mumbai,Residential,2023-07-31,615,198,1733,89.71943363402798,75,67.8048780487805,Excellent,True,1,Efficient High Usage
1046,Nashik,Residential,2023-08-01,663,291,270,95.1102630232595,82,56.10859728506787,Average,True,2,Maintenance Risk
1024,Pune,Agriculture,2023-08-02,662,143,1505,97.66472296228574,65,78.3987915407855,Excellent,True,1,Efficient High Usage
1065,Nashik,Industrial,2023-08-03,691,128,272,98.73711375026008,63,81.47612156295224,Excellent,True,2,Maintenance Risk
1009,Pune,Residential,2023-08-04,673,158,762,95.76899036410153,35,76.52303120356612,Excellent,False,2,Maintenance Risk
1055,Mumbai,Residential,2023-08-05,402,170,552,89.25411885125705,31,57.71144278606965,Average,True,2,Maintenance Risk
1029,Pune,Agriculture,2023-08-06,427,191,449,89.8942322735342,28,55.26932084309133,Average,True,2,Maintenance Risk
1004,Nashik,Agriculture,2023-08-07,548,108,1757,85.31137048185947,1,80.2919708029197,Excellent,True,0,Low Performance
1032,Nashik,Industrial,2023-08-08,427,226,593,96.41328966507264,25,47.07259953161593,Average,False,2,Maintenance Risk
1064,Nashik,Residential,2023-08-09,464,233,719,85.64109409092927,43,49.78448275862069,Average,True,2,Maintenance Risk
1017,Mumbai,Industrial,2023-08-10,420,256,1127,97.9697853190412,84,39.04761904761905,Poor,True,1,Efficient High Usage
1095,Mumbai,Residential,2023-08-11,651,285,1216,86.77990921711809,67,56.22119815668203,Average,True,1,Efficient High Usage
1048,Nashik,Industrial,2023-08-12,634,244,1018,87.57814768203886,63,61.51419558359621,Excellent,True,1,Efficient High Usage
1010,Pune,Agriculture,2023-08-13,626,243,105,92.14789706248357,51,61.18210862619809,Excellent,False,2,Maintenance Risk
1084,Mumbai,Residential,2023-08-14,412,230,387,96.06820622753114,2,44.1747572815534,Average,False,2,Maintenance Risk
1025,Nashik,Industrial,2023-08-15,448,120,1741,87.08503307798617,82,73.21428571428571,Excellent,True,1,Efficient High Usage
1062,Nashik,Agriculture,2023-08-16,517,163,1269,91.60106612599748,64,68.47195357833655,Excellent,True,1,Efficient High Usage
1088,Mumbai,Agriculture,2023-08-17,453,189,1906,92.24276911615158,74,58.27814569536424,Average,True,1,Efficient High Usage
1085,Mumbai,Industrial,2023-08-18,537,135,1547,88.18428462502887,69,74.86033519553072,Excellent,True,1,Efficient High Usage
1058,Mumbai,Residential,2023-08-19,452,161,707,86.73337565020948,9,64.38053097345133,Excellent,True,2,Maintenance Risk
1026,Pune,Residential,2023-08-20,443,269,556,97.5463138447846,2,39.27765237020316,Poor,False,2,Maintenance Risk
1048,Pune,Agriculture,2023-08-21,452,175,1864,92.53698474644148,34,61.283185840707965,Excellent,False,0,Low Performance
1076,Nashik,Residential,2023-08-22,473,269,1325,85.21571853976229,60,43.12896405919662,Average,True,1,Efficient High Usage
1032,Mumbai,Residential,2023-08-23,445,288,1335,97.04471951963656,61,35.28089887640449,Poor,True,1,Efficient High Usage
1097,Pune,Residential,2023-08-24,412,112,1129,99.71190708121875,31,72.81553398058253,Excellent,False,0,Low Performance
1098,Mumbai,Agriculture,2023-08-25,564,110,723,94.0888929312137,10,80.49645390070921,Excellent,False,0,Low Performance
1000,Nashik,Industrial,2023-08-26,501,153,475,92.55562580626106,76,69.46107784431138,Excellent,True,2,Maintenance Risk
1020,Pune,Residential,2023-08-27,679,115,546,98.17623794567444,36,83.06332842415317,Excellent,False,2,Maintenance Risk
1054,Pune,Agriculture,2023-08-28,657,107,934,99.287751845269,85,83.71385083713851,Excellent,True,1,Efficient High Usage
1005,Pune,Agriculture,2023-08-29,537,203,1229,96.3180537385369,49,62.19739292364991,Excellent,False,0,Low Performance
1091,Nashik,Industrial,2023-08-30,562,158,1774,91.68179394601432,70,71.88612099644128,Excellent,True,1,Efficient High Usage
1080,Mumbai,Residential,2023-08-31,510,156,910,93.8833209899716,49,69.41176470588235,Excellent,False,2,Maintenance Risk
1068,Pune,Residential,2023-09-01,501,139,1524,95.51403047527,3,72.2554890219561,Excellent,False,0,Low Performance
1094,Nashik,Industrial,2023-09-02,416,286,1219,87.91410356502702,74,31.25,Poor,True,1,Efficient High Usage
1004,Mumbai,Industrial,2023-09-03,667,229,1511,91.70801548324656,5,65.6671664167916,Excellent,False,0,Low Performance
1002,Nashik,Agriculture,2023-09-04,581,193,1058,97.44731897075928,61,66.7814113597246,Excellent,True,1,Efficient High Usage
1052,Mumbai,Agriculture,2023-09-05,423,237,1575,94.82088022747664,85,43.97163120567376,Average,True,1,Efficient High Usage
1022,Nashik,Industrial,2023-09-06,428,143,948,91.16806100817782,26,66.58878504672897,Excellent,False,0,Low Performance
1052,Mumbai,Residential,2023-09-07,570,238,908,94.95043801022022,72,58.245614035087726,Average,True,1,Efficient High Usage
1036,Pune,Agriculture,2023-09-08,627,179,1078,86.7733361810869,5,71.45135566188198,Excellent,True,0,Low Performance
1073,Mumbai,Agriculture,2023-09-09,587,180,515,91.02246415847314,15,69.33560477001703,Excellent,False,2,Maintenance Risk
1073,Nashik,Residential,2023-09-10,629,101,825,96.89692806944583,16,83.94276629570747,Excellent,False,0,Low Performance
1082,Nashik,Agriculture,2023-09-11,518,277,1627,88.30763180704972,1,46.52509652509653,Average,True,0,Low Performance
1016,Mumbai,Residential,2023-09-12,555,239,553,87.78942261336127,16,56.93693693693693,Average,True,2,Maintenance Risk
1084,Pune,Residential,2023-09-13,671,214,1414,99.26227989874648,37,68.10730253353205,Excellent,False,0,Low Performance
1077,Pune,Residential,2023-09-14,574,189,1657,88.14846444379346,3,67.07317073170732,Excellent,True,0,Low Performance
1072,Mumbai,Industrial,2023-09-15,503,122,1316,88.91377869475252,52,75.7455268389662,Excellent,True,1,Efficient High Usage
1000,Mumbai,Industrial,2023-09-16,491,245,249,99.54423908356507,47,50.101832993890014,Average,False,2,Maintenance Risk
1050,Nashik,Industrial,2023-09-17,585,161,858,96.02062855397538,13,72.47863247863248,Excellent,False,0,Low Performance
1044,Pune,Residential,2023-09-18,682,212,878,95.49394799535293,80,68.91495601173021,Excellent,True,1,Efficient High Usage
1076,Mumbai,Residential,2023-09-19,580,227,1072,97.79389575781872,55,60.862068965517246,Excellent,False,1,Efficient High Usage
1003,Pune,Industrial,2023-09-20,569,161,862,86.73734623355192,21,71.70474516695958,Excellent,True,2,Maintenance Risk
1061,Mumbai,Agriculture,2023-09-21,586,137,1101,95.5893435487001,66,76.62116040955631,Excellent,True,1,Efficient High Usage
1064,Mumbai,Residential,2023-09-22,574,294,1638,92.5553291399236,54,48.78048780487805,Average,False,1,Efficient High Usage
1031,Pune,Agriculture,2023-09-23,621,265,1516,97.4372596042621,27,57.3268921095008,Average,False,0,Low Performance
1033,Mumbai,Agriculture,2023-09-24,632,294,1439,92.62212577997792,38,53.48101265822785,Average,False,0,Low Performance
1091,Mumbai,Residential,2023-09-25,561,160,175,94.30362031403368,58,71.4795008912656,Excellent,False,2,Maintenance Risk
1094,Nashik,Residential,2023-09-26,533,228,698,92.16613189599305,62,57.22326454033772,Average,True,2,Maintenance Risk
1071,Mumbai,Agriculture,2023-09-27,623,272,1393,92.17238385333766,46,56.34028892455859,Average,False,1,Efficient High Usage
1038,Mumbai,Agriculture,2023-09-28,552,255,324,96.51954967092747,89,53.80434782608695,Average,True,2,Maintenance Risk
1025,Mumbai,Industrial,2023-09-29,432,248,1653,94.42849600970924,11,42.5925925925926,Average,False,0,Low Performance
1033,Nashik,Industrial,2023-09-30,454,221,212,94.49894802414116,72,51.3215859030837,Average,True,2,Maintenance Risk
1053,Pune,Residential,2023-10-01,406,209,350,91.75423725747288,8,48.52216748768473,Average,False,2,Maintenance Risk
1002,Nashik,Industrial,2023-10-02,643,112,1356,92.96664244506292,71,82.58164852255054,Excellent,True,1,Efficient High Usage
1049,Nashik,Industrial,2023-10-03,525,254,940,96.1857649930718,64,51.61904761904762,Average,True,1,Efficient High Usage
1011,Pune,Industrial,2023-10-04,411,199,1914,97.38911378667878,21,51.58150851581509,Average,False,0,Low Performance
1064,Nashik,Industrial,2023-10-05,415,234,813,95.4484210321607,72,43.6144578313253,Average,True,1,Efficient High Usage
1053,Pune,Agriculture,2023-10-06,607,121,1206,98.86109483268524,63,80.0658978583196,Excellent,True,0,Low Performance
1004,Nashik,Residential,2023-10-07,442,173,224,97.304861322208,85,60.85972850678733,Excellent,True,2,Maintenance Risk
1093,Pune,Industrial,2023-10-08,534,280,1298,93.42795684714278,64,47.565543071161045,Average,True,1,Efficient High Usage
1093,Mumbai,Agriculture,2023-10-09,627,231,1192,95.07109108965604,20,63.1578947368421,Excellent,False,0,Low Performance
1056,Nashik,Agriculture,2023-10-10,510,122,1170,98.89462415381794,8,76.07843137254902,Excellent,False,0,Low Performance
1016,Nashik,Agriculture,2023-10-11,559,218,983,94.28752066364588,58,61.00178890876565,Excellent,False,1,Efficient High Usage
1046,Nashik,Industrial,2023-10-12,663,169,1379,97.37210421969746,46,74.50980392156863,Excellent,False,0,Low Performance
1022,Nashik,Industrial,2023-10-13,624,183,1850,95.3321575538498,31,70.67307692307693,Excellent,False,0,Low Performance
1078,Mumbai,Residential,2023-10-14,616,200,129,93.279045415907,9,67.53246753246754,Excellent,False,2,Maintenance Risk
1084,Nashik,Industrial,2023-10-15,444,183,380,88.62757293123029,15,58.78378378378378,Average,True,2,Maintenance Risk
1013,Mumbai,Industrial,2023-10-16,613,260,1023,91.38996279202642,26,57.58564437194127,Average,False,0,Low Performance
1065,Mumbai,Agriculture,2023-10-17,458,127,1360,99.51614237250574,10,72.27074235807859,Excellent,False,0,Low Performance
1074,Mumbai,Residential,2023-10-18,531,235,1371,94.866480749089,29,55.74387947269304,Average,False,0,Low Performance
1050,Mumbai,Industrial,2023-10-19,503,100,467,93.46593070508484,80,80.11928429423459,Excellent,True,2,Maintenance Risk
1037,Pune,Industrial,2023-10-20,594,264,594,98.99434938292342,36,55.55555555555556,Average,False,2,Maintenance Risk
1063,Pune,Agriculture,2023-10-21,556,162,1148,93.79767671556174,84,70.86330935251799,Excellent,True,1,Efficient High Usage
1097,Nashik,Agriculture,2023-10-22,497,121,1709,92.89123777626104,37,75.65392354124748,Excellent,False,0,Low Performance
1037,Pune,Industrial,2023-10-23,625,169,817,96.38966282725308,86,72.96000000000001,Excellent,True,1,Efficient High Usage
1049,Pune,Residential,2023-10-24,604,224,1613,95.68998428479816,71,62.91390728476821,Excellent,True,1,Efficient High Usage
1097,Nashik,Residential,2023-10-25,478,248,1116,87.89740012612648,23,48.11715481171548,Average,True,0,Low Performance
1081,Nashik,Agriculture,2023-10-26,523,195,1617,92.0696241186118,41,62.7151051625239,Excellent,False,0,Low Performance
1029,Nashik,Agriculture,2023-10-27,617,262,1437,92.08773164229378,80,57.53646677471637,Average,True,1,Efficient High Usage
1078,Pune,Industrial,2023-10-28,403,178,705,90.67336772865018,28,55.83126550868487,Average,False,2,Maintenance Risk
1090,Pune,Agriculture,2023-10-29,489,104,474,92.7594022322838,48,78.7321063394683,Excellent,False,2,Maintenance Risk
1050,Nashik,Industrial,2023-10-30,503,159,738,91.19661096590715,38,68.389662027833,Excellent,False,2,Maintenance Risk
1062,Mumbai,Residential,2023-10-31,518,219,1148,87.99018234206774,31,57.72200772200772,Average,True,0,Low Performance
1097,Nashik,Residential,2023-11-01,532,145,1457,91.18549730912022,14,72.74436090225564,Excellent,False,0,Low Performance
1051,Mumbai,Industrial,2023-11-02,495,277,1478,86.08415421359764,73,44.04040404040404,Average,True,1,Efficient High Usage
1037,Mumbai,Agriculture,2023-11-03,542,275,215,93.63678794161618,88,49.2619926199262,Average,True,2,Maintenance Risk
1096,Nashik,Residential,2023-11-04,687,233,147,97.80481823411668,77,66.0844250363901,Excellent,True,2,Maintenance Risk
1087,Nashik,Agriculture,2023-11-05,427,155,1861,95.87930626531832,29,63.70023419203748,Excellent,False,0,Low Performance
1078,Nashik,Residential,2023-11-06,677,209,1901,90.40591060081168,51,69.1285081240768,Excellent,False,1,Efficient High Usage
1029,Pune,Industrial,2023-11-07,632,286,198,86.30606808365962,49,54.74683544303798,Average,True,2,Maintenance Risk
1050,Mumbai,Industrial,2023-11-08,416,256,1582,88.03224098837906,43,38.46153846153847,Poor,True,1,Efficient High Usage
1080,Pune,Industrial,2023-11-09,458,298,1646,93.18235510742254,72,34.93449781659388,Poor,True,1,Efficient High Usage
1004,Pune,Residential,2023-11-10,489,203,1720,88.10585625074549,87,58.48670756646217,Average,True,1,Efficient High Usage
1028,Nashik,Agriculture,2023-11-11,598,176,504,93.1595966692745,5,70.5685618729097,Excellent,False,2,Maintenance Risk
1003,Pune,Agriculture,2023-11-12,425,245,1337,88.47398537145848,42,42.35294117647059,Average,True,1,Efficient High Usage
1009,Nashik,Agriculture,2023-11-13,424,101,784,97.7338580421411,7,76.17924528301887,Excellent,False,0,Low Performance
1055,Mumbai,Residential,2023-11-14,666,107,1002,90.9590720926069,42,83.93393393393393,Excellent,False,2,Maintenance Risk
1016,Nashik,Residential,2023-11-15,580,174,602,88.68325938916736,36,70.0,Excellent,True,2,Maintenance Risk
1073,Pune,Residential,2023-11-16,467,281,1844,97.18489270370593,27,39.82869379014989,Poor,False,0,Low Performance
1016,Pune,Residential,2023-11-17,448,224,1571,90.14258447208177,58,50.0,Average,False,1,Efficient High Usage
1083,Nashik,Residential,2023-11-18,574,137,993,86.67231531758173,46,76.13240418118467,Excellent,True,2,Maintenance Risk
1087,Nashik,Agriculture,2023-11-19,451,275,1699,93.55614237105462,66,39.02439024390244,Poor,True,1,Efficient High Usage
1068,Pune,Residential,2023-11-20,501,126,357,93.72346306656983,25,74.8502994011976,Excellent,False,2,Maintenance Risk
1033,Mumbai,Residential,2023-11-21,615,119,943,95.720435128536,73,80.65040650406505,Excellent,True,1,Efficient High Usage
1005,Mumbai,Agriculture,2023-11-22,587,239,220,88.60329149812578,27,59.28449744463373,Average,True,2,Maintenance Risk
1052,Nashik,Residential,2023-11-23,456,142,909,91.65657008638368,1,68.85964912280701,Excellent,False,0,Low Performance
1065,Mumbai,Agriculture,2023-11-24,446,288,1077,89.23551878563984,87,35.42600896860987,Poor,True,1,Efficient High Usage
1076,Pune,Agriculture,2023-11-25,558,130,153,86.21430604173533,74,76.70250896057348,Excellent,True,2,Maintenance Risk
1042,Nashik,Industrial,2023-11-26,573,190,1118,98.14920740523836,42,66.84118673647468,Excellent,False,0,Low Performance
1074,Pune,Industrial,2023-11-27,641,160,1454,95.93304706732512,52,75.0390015600624,Excellent,False,0,Low Performance
1022,Pune,Industrial,2023-06-01,681,294,883,89.52194589188201,25,56.82819383259912,Average,True,2,Maintenance Risk
1054,Mumbai,Industrial,2023-06-02,640,208,340,93.9905948930798,54,67.5,Excellent,False,2,Maintenance Risk
1079,Nashik,Residential,2023-06-03,404,190,1878,88.01895682201709,67,52.97029702970298,Average,True,1,Efficient High Usage
1094,Nashik,Industrial,2023-06-04,483,262,1653,98.35354932693656,6,45.75569358178054,Average,False,0,Low Performance
1074,Mumbai,Agriculture,2023-06-05,647,194,582,86.72359515042865,58,70.01545595054097,Excellent,True,2,Maintenance Risk
1015,Pune,Residential,2023-06-06,453,242,1112,85.05755718261702,70,46.57836644591612,Average,True,1,Efficient High Usage
1007,Pune,Industrial,2023-06-07,560,243,286,92.53012296608772,53,56.60714285714285,Average,False,2,Maintenance Risk
1003,Pune,Agriculture,2023-06-08,625,112,1981,93.74691735179304,66,82.08,Excellent,True,1,Efficient High Usage
1003,Pune,Residential,2023-06-09,414,212,755,93.68447980443706,58,48.792270531400966,Average,False,2,Maintenance Risk
1055,Nashik,Residential,2023-06-10,623,134,361,85.8176789115674,82,78.49117174959872,Excellent,True,2,Maintenance Risk
1024,Nashik,Industrial,2023-06-11,460,286,1052,89.71065710377648,87,37.826086956521735,Poor,True,1,Efficient High Usage
1066,Mumbai,Residential,2023-06-12,521,248,1487,92.48798420261996,2,52.39923224568138,Average,False,0,Low Performance
1095,Mumbai,Agriculture,2023-06-13,676,281,590,88.24868778440862,76,58.4319526627219,Average,True,1,Efficient High Usage
1066,Nashik,Residential,2023-06-14,445,257,530,98.08938828228844,22,42.24719101123596,Average,False,2,Maintenance Risk
